Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet
11372269,False,False,49417,Austin Police Department,True,49417,2014,100891457,False,No,0,0,0,2,0,Not Injured,1732,0,0,2010,Tuesday,Pedalcyclist,Farm To Market,SILVER SPUR,Intersection,30.41757489,Daylight,-97.69937302,One Motor Vehicle - Turning Left,6,Not Applicable,10,Not Applicable,False,NONE,150,Farm To Market,"Straight, Grade",Other (Explain In Narrative),On Roadway,"4 Or More Lanes, Divided",45,FM0734,2301,Dry,None,Clear,Not Worn
11567329,True,False,22775,Austin Police Department,False,22775,2014,10-0900291,False,No,0,1,0,2,0,Incapacitating Injury,448,1,0,2010,Wednesday,Pedalcyclist,State Loop,,Non Intersection,30.2799256,"Dark, Lighted",-97.70229454,One Motor Vehicle - Going Straight,4,Not Applicable,2,Not Applicable,False,NONE,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,SL0111,1552,Dry,Marked Lanes,Clear,Not Worn
11283440,False,False,,Austin Police Department,False,,,10-0910684,False,No,0,0,1,1,0,Non-Incapacitating Injury,916,1,0,2010,Thursday,Pedalcyclist,,,Driveway Access,,Daylight,,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,Private Drive Or Road,True,NONE,,Non Trafficway,"Straight, Level",Main/Proper Lane,Not Applicable,,40,BRODIE LN,,Dry,None,Clear,Not Worn
11283543,False,False,,Austin Police Department,False,,,100920118,False,No,0,0,1,2,0,Non-Incapacitating Injury,104,1,0,2010,Friday,Pedalcyclist,,,Non Intersection,30.26056417,"Dark, Not Lighted",-97.74555454,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,CONGRESS AVE S,,Dry,None,Clear,Not Worn
11283543,False,False,,Austin Police Department,False,,,100920118,False,No,0,0,1,2,0,Non-Incapacitating Injury,104,1,0,2010,Friday,Pedalcyclist,,,Non Intersection,30.26056417,"Dark, Not Lighted",-97.74555454,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,CONGRESS AVE S,,Dry,None,Clear,Not Worn
11370126,False,False,,Austin Police Department,True,,,10-0920702,False,No,0,0,1,1,0,Non-Incapacitating Injury,949,1,0,2010,Friday,Pedalcyclist,,UNKNOWN,Intersection,30.22081714,Daylight,-97.79405128,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,Farm To Market,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,35,FM 2304,5095,Dry,Signal Light,Clear,Not Worn
11283603,True,False,,Austin Police Department,True,,,100940177,False,No,0,0,1,1,0,Non-Incapacitating Injury,106,1,0,2010,Sunday,Pedalcyclist,,OLTORF ST E,Intersection,30.23879479,"Dark, Lighted",-97.75354246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,S CONGRESS AVE,2401,Dry,Signal Light,Clear,Not Worn
11283680,False,False,,Austin Police Department,True,,,10-0950496,False,No,0,0,0,2,0,Not Injured,837,0,0,2010,Monday,Pedalcyclist,,E MARTIN LUTHER KING JR BLVD,Intersection,30.27996478,Daylight,-97.73572246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,SAN JACINTO BLVD,1899,Dry,Crosswalk,Cloudy,Not Worn
11286914,False,False,,Austin Police Department,True,,,10-0961174,False,No,0,0,1,1,0,Non-Incapacitating Injury,1402,1,0,2010,Tuesday,Pedalcyclist,,DUVAL ST,Intersection,30.29264477,Daylight,-97.73363246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,25,E 31ST ST,498,Dry,Stop Sign,Clear,Not Worn
11596671,False,False,,Austin Police Department,False,,,100970516,False,No,0,0,1,1,0,Non-Incapacitating Injury,851,1,0,2010,Wednesday,Pedalcyclist,,UNKNOWN,Intersection,30.18518576,Daylight,-97.8532711,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,W SLAUGHTER LN,,Dry,Signal Light,Cloudy,"Worn, Not Damaged"
11764578,False,False,44197,Austin Police Department,False,44197,2014,10-0971029,False,No,0,0,0,1,1,Possible Injury,1359,1,0,2010,Wednesday,Pedalcyclist,State Loop,,Non Intersection,30.38841056,Daylight,-97.75166203,One Motor Vehicle - Going Straight,4,Not Applicable,10,Not Applicable,False,NONE,291,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",60,SL0360,,Dry,None,Cloudy,"Worn, Not Damaged"
11393812,False,False,,Austin Police Department,False,,,100981470,False,No,0,0,1,1,0,Non-Incapacitating Injury,1722,1,0,2010,Thursday,Pedalcyclist,,,Non Intersection,30.2503331,Daylight,-97.74941823,One Motor Vehicle - Turning Right,,Not Applicable,,Parking Area Within Right Of Way,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,CONGRESS AVE S,1328,Dry,Marked Lanes,Clear,"Worn, Not Damaged"
11545919,False,False,,Austin Police Department,True,,,100980580,False,No,0,0,0,1,1,Possible Injury,919,1,0,2010,Thursday,Pedalcyclist,,BRODIE LN,Intersection Related,30.15267481,Daylight,-97.85686244,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,GATLING GUN LN,12201,Dry,Signal Light,Cloudy,Not Worn
11300043,False,False,,Austin Police Department,True,,,10-0991409,False,No,0,1,0,1,0,Incapacitating Injury,1643,1,0,2010,Friday,Pedalcyclist,,2ND ST S,Intersection,30.24696478,Daylight,-97.75781246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,Other (Explain In Narrative),Main/Proper Lane,On Roadway,,0,MARY ST W,700,Dry,Yield Sign,Clear,Not Worn
11486416,False,False,197636,Austin Police Department,True,197636,2014,100990645,False,No,0,1,0,1,0,Incapacitating Injury,940,1,0,2010,Friday,Pedalcyclist,Interstate,DRISKILL ST,Intersection,30.26051191,Daylight,-97.73666073,One Motor Vehicle - Going Straight,6,Not Applicable,8,Not Applicable,False,NONE,300,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",35,IH0035,,Dry,Stop Sign,Clear,Not Worn
11548016,False,False,,Austin Police Department,True,,,10-0991810,False,No,0,0,0,2,1,Possible Injury,1941,1,0,2010,Friday,Pedalcyclist,,ANGELINA ST,Intersection,30.26886478,Daylight,-97.72427247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,ROSEWOOD AVE,1401,Dry,None,Clear,Not Worn
11946086,True,False,,Austin Police Department,True,,,10-1001010,False,No,0,0,0,1,1,Possible Injury,1154,1,0,2010,Saturday,Pedalcyclist,,W BRAKER LN,Intersection Related,30.40069475,Daylight,-97.74884246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,JOLLYVILLE RD,10729,Dry,None,Clear,"Worn, Unk Damage"
11946093,False,False,,Austin Police Department,True,,,101021671,False,No,0,0,1,1,0,Non-Incapacitating Injury,1813,1,0,2010,Monday,Pedalcyclist,,BURNET RD,Intersection,30.31983477,Daylight,-97.73918246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Curve, Level",Main/Proper Lane,On Roadway,,35,W 49TH ST,2100,Dry,Signal Light,Clear,"Worn, Not Damaged"
11300913,False,False,,Austin Police Department,True,,,101030963,False,No,0,0,1,1,0,Non-Incapacitating Injury,1239,1,0,2010,Tuesday,Pedalcyclist,,E RIVERSIDE DR,Intersection,30.22698479,Daylight,-97.70800247,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,BICYCLE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,GROVE BLVD,,Dry,Signal Light,Clear,"Worn, Unk Damage"
11312071,False,False,,Austin Police Department,True,,,10-1041594,False,No,0,0,1,1,0,Non-Incapacitating Injury,1825,1,0,2010,Wednesday,Pedalcyclist,,UNKNOWN,Intersection,30.3256056,Daylight,-97.74494975,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,SHOAL CREEK BLVD,5105,Dry,Signal Light,Cloudy,"Worn, Not Damaged"
11328062,False,False,,Austin Police Department,False,,,10-1071103,False,No,0,0,1,0,0,Non-Incapacitating Injury,1300,1,1,2010,Friday,Pedalcyclist,,,Driveway Access,30.24168353,Daylight,-97.75994877,One Motor Vehicle - Turning Right,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,S 1ST ST,2435,Unknown,None,Unknown,Unknown If Worn
11942943,True,False,52925,Austin Police Department,False,52925,2014,101062082,False,No,0,0,1,1,0,Non-Incapacitating Injury,2120,1,0,2010,Friday,Pedalcyclist,US Highway,W WILLIAM CANNON DR,Intersection Related,30.23416154,"Dark, Not Lighted",-97.86456783,One Motor Vehicle - Going Straight,4,Not Applicable,6,Not Applicable,False,BICYCLE IS COMPLETELY BROKEN APART,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,US0290,,Wet,None,Rain,Not Worn
11311856,False,False,,Austin Police Department,False,,,10-1081470,False,No,0,0,1,2,0,Non-Incapacitating Injury,1627,1,0,2010,Sunday,Pedalcyclist,,SAN JACINTO BLVD,Intersection Related,30.29104064,Daylight,-97.73471767,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,30,DUVAL ST,,Dry,Signal Light,Clear,Not Worn
11336975,False,False,,Austin Police Department,True,,,10-1080978,False,No,0,0,0,3,0,Not Injured,1130,0,0,2010,Sunday,Pedalcyclist,,MANOR RD,Intersection,30.28627477,Daylight,-97.70637247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,45,AIRPORT BLVD,3701,Dry,Officer,Cloudy,"Worn, Not Damaged"
11336967,False,False,,Austin Police Department,False,,,101101242,False,No,0,0,0,1,1,Possible Injury,1538,1,0,2010,Tuesday,Pedalcyclist,,,Non Intersection,30.25676331,Daylight,-97.74702812,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Curve, Level",Main/Proper Lane,On Roadway,,30,CONGRESS AVE S,490,Dry,None,Clear,"Worn, Not Damaged"
11546133,False,False,,Austin Police Department,True,,,10-1100949,False,No,0,0,1,1,0,Non-Incapacitating Injury,1240,1,0,2010,Tuesday,Pedalcyclist,,GLISSMAN RD,Intersection,30.25850478,Daylight,-97.70008247,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,SPRINGDALE RD,799,Dry,Bike Lane,Cloudy,Not Worn
11464929,False,False,124047,Austin Police Department,False,124047,2014,101121462,False,No,0,0,1,1,0,Non-Incapacitating Injury,1650,1,0,2010,Thursday,Pedalcyclist,US Highway,,Driveway Access,30.22770241,Daylight,-97.77435446,One Motor Vehicle - Turning Right,8,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,False,NONE,380,US & State Highways,"Straight, Grade",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,US0290,,Wet,None,Rain,Not Worn
11344160,False,False,164391,Austin Police Department,False,164391,2014,10-1132360,False,No,0,1,0,1,0,Incapacitating Injury,2205,1,0,2010,Friday,Pedalcyclist,Interstate,E 12TH ST,Intersection Related,30.27167173,"Dark, Lighted",-97.73245068,One Motor Vehicle - Turning Left,8,Not Applicable,10,Not Applicable,False,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",40,IH0035,,Dry,Signal Light,Clear,Not Worn
11459524,False,False,,Austin Police Department,False,,,101131715,False,No,0,0,1,1,0,Non-Incapacitating Injury,1736,1,0,2010,Friday,Pedalcyclist,,,Driveway Access,30.25150608,Daylight,-97.74897621,One Motor Vehicle - Turning Right,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,CONGRESS AVE S,1261,Wet,Marked Lanes,Clear,Unknown If Worn
11420367,True,False,,Austin Police Department,True,,,10-1161360,False,No,0,0,0,1,1,Possible Injury,1545,1,0,2010,Monday,Pedalcyclist,,W 1ST ST,Intersection,30.26433478,Daylight,-97.74803246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,GUADALUPE ST,,Dry,Signal Light,Clear,Not Worn
11764569,False,False,,Austin Police Department,True,,,101161979,False,No,0,0,0,1,1,Possible Injury,2119,1,0,2010,Monday,Pedalcyclist,,DUVAL RD,Intersection,30.41724475,"Dark, Lighted",-97.75004245,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,JOLLYVILLE RD,11615,Dry,Signal Light,Cloudy,"Worn, Not Damaged"
11343940,True,False,,Austin Police Department,False,,,10-1171084,False,No,0,0,0,1,1,Possible Injury,1404,1,0,2010,Tuesday,Pedalcyclist,,,Driveway Access,30.28231478,Daylight,-97.74206246,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,GUADALUPE ST,1900,Dry,None,Clear,Not Worn
11464930,False,False,,Austin Police Department,False,,,101171339,False,No,0,0,0,1,0,Not Injured,1600,0,1,2010,Tuesday,Pedalcyclist,,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,BICYCLE,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,35,S SOUTH GRIST ST,,Dry,None,Clear,"Worn, Unk Damage"
11567147,False,False,,Austin Police Department,True,,,10-1180593,False,No,0,0,1,1,0,Non-Incapacitating Injury,844,1,0,2010,Wednesday,Pedalcyclist,,PAYTON GIN RD,Intersection,30.36221476,Daylight,-97.71009247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,PARKFIELD DR,8899,Dry,Signal Light,Unknown,Unknown If Worn
11350617,False,False,44197,Austin Police Department,True,44197,2014,101201202,False,No,0,0,1,1,0,Non-Incapacitating Injury,1337,1,0,2010,Friday,Pedalcyclist,State Loop,WILDRIDGE DR,Intersection,30.38853002,Daylight,-97.75006615,One Motor Vehicle - Turning Right,4,Not Applicable,10,Not Applicable,False,NONE,291,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",0,SL0360,,Dry,Stop Sign,Clear,"Worn, Not Damaged"
11359779,False,False,,Austin Police Department,False,,,10-1201618,False,No,0,0,1,4,0,Non-Incapacitating Injury,1644,1,0,2010,Friday,Pedalcyclist,Interstate,,Driveway Access,,Daylight,,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,Private Drive Or Road,True,NONE,,Non Trafficway,"Straight, Level",Service/Frontage Road,Not Applicable,,0,IH0035,,Dry,None,Clear,Not Worn
11359834,False,False,,Austin Police Department,False,,,10-1211868,False,No,0,0,0,1,1,Possible Injury,1900,1,0,2010,Saturday,Pedalcyclist,,,Non Intersection,,Dusk,,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,In A Parking Lot,True,NONE,,Non Trafficway,"Straight, Hillcrest",Other (Explain In Narrative),Not Applicable,,0,E RIVERSIDE DR,,Dry,Stop Sign,Clear,Not Worn
11459615,False,False,,Austin Police Department,True,,,10-1233130,False,No,0,0,1,1,0,Non-Incapacitating Injury,2042,1,0,2010,Monday,Pedalcyclist,,UNKNOWN,Intersection,30.33671641,Daylight,-97.71955672,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,JUSTIN LN,801,Dry,Signal Light,Clear,Not Worn
11359825,True,False,22775,Austin Police Department,False,22775,2014,101240396,False,No,0,0,0,1,1,Possible Injury,400,1,0,2010,Tuesday,Pedalcyclist,State Loop,,Non Intersection,30.27956946,"Dark, Not Lighted",-97.70205846,One Motor Vehicle - Going Straight,4,Not Applicable,2,Not Applicable,False,NONE,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",40,SL0111,1484,Dry,None,Clear,Not Worn
11524656,False,False,29839,Austin Police Department,True,29839,2014,101241503,False,No,0,0,0,1,1,Possible Injury,1152,1,0,2010,Tuesday,Pedalcyclist,State Loop,FM0734,Intersection,30.36314796,Daylight,-97.69696817,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,False,NONE,125,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,SL0275,9400,Dry,Signal Light With Red Light Running Camera,Clear,Not Worn
11942944,False,False,,Austin Police Department,False,,,10-1251523,False,No,0,0,0,0,1,Possible Injury,1206,1,1,2010,Wednesday,Pedalcyclist,Interstate,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,In A Parking Lot,True,NONE,,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,,0,IH0035,,Dry,None,Clear,Not Worn
11376692,False,False,,Austin Police Department,False,,,101291422,False,No,0,0,0,2,1,Possible Injury,1153,1,0,2010,Sunday,Pedalcyclist,,,Non Intersection,30.29210262,Daylight,-97.73149146,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,HARRIS PARK AVE,3106,Dry,Center Stripe/Divider,Cloudy,Not Worn
11942939,False,False,,Austin Police Department,True,,,101330973,False,No,0,0,1,1,0,Non-Incapacitating Injury,1201,1,0,2010,Thursday,Pedalcyclist,,RED RIVER ST,Intersection,30.27222478,Daylight,-97.73504246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,,35,E 12TH ST,,Dry,Signal Light,Clear,Not Worn
11384906,True,False,,Austin Police Department,False,,,101391815,False,No,0,0,1,1,0,Non-Incapacitating Injury,1851,1,0,2010,Wednesday,Pedalcyclist,,,Non Intersection,30.29501022,Daylight,-97.7837112,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,LAKE AUSTIN BLVD,3798,Dry,None,Clear,Unknown If Worn
11968040,True,False,44866,Austin Police Department,False,44866,2014,101461371,False,No,0,0,0,2,0,Not Injured,1455,0,0,2010,Saturday,Pedalcyclist,State Loop,,Driveway Access,30.33496223,Daylight,-97.80642514,One Motor Vehicle - Turning Right,4,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,False,NONE,350,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",0,SL0360,3673,Dry,Stop Sign,Clear,"Worn, Not Damaged"
11420487,False,False,,Austin Police Department,True,,,10-1441852,False,No,0,0,1,1,0,Non-Incapacitating Injury,1927,1,0,2010,Monday,Pedalcyclist,,UNKNOWN,Intersection,30.24515478,Daylight,-97.75132246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,CONGRESS AVE S,1899,Dry,Signal Light,Cloudy,Not Worn
11463907,False,False,,Austin Police Department,False,,,101451466,False,No,0,0,1,1,0,Non-Incapacitating Injury,1629,1,0,2010,Tuesday,Pedalcyclist,,,Driveway Access,,Daylight,,One Motor Vehicle - Turning Right,,One Vehicle Leaving Driveway,,Private Drive Or Road,True,NONE,,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,,0,W SLAUGHTER LN,,Dry,Other (Explain In Narrative),Clear,"Worn, Damaged"
12232007,False,False,,Austin Police Department,False,,,101472415,False,No,0,0,1,0,0,Non-Incapacitating Injury,2339,1,1,2010,Thursday,Pedalcyclist,,,Non Intersection,30.29152478,"Dark, Lighted",-97.70763247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,45,AIRPORT BLVD,4000,Dry,None,Clear,Unknown If Worn
