Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Agency,At Intersection Flag,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Physical Feature 1,Private Drive Flag,Property Damages,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,MercatorX,MercatorY
11300043,False,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,16:43:00,1,0,2010,Friday,Pedalcyclist,Intersection,30.24696478,Daylight,-97.75781246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,Other (Explain In Narrative),Main/Proper Lane,On Roadway,0,MARY ST W,700,Dry,Yield Sign,Clear,Not Worn,-10882349.904111534,3535334.527547846
11486416,False,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,09:40:00,1,0,2010,Friday,Pedalcyclist,Intersection,30.26051191,Daylight,-97.73666073,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,35,IH0035,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10879995.304298537,3537080.365728938
11548016,False,False,Austin Police Department,True,False,No,0,0,0,2,1,Possible Injury,19:41:00,1,0,2010,Friday,Pedalcyclist,Intersection,30.26886478,Daylight,-97.72427247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,ROSEWOOD AVE,1401,Dry,None,Clear,Not Worn,-10878616.249503523,3538156.9321553595
11946086,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,11:54:00,1,0,2010,Saturday,Pedalcyclist,Intersection Related,30.40069475,Daylight,-97.74884246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,JOLLYVILLE RD,10729,Dry,None,Clear,"Worn, Unk Damage",-10881351.36827912,3555160.101391726
11946093,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:13:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.31983477,Daylight,-97.73918246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Level",Main/Proper Lane,On Roadway,35,W 49TH ST,2100,Dry,Signal Light,Clear,"Worn, Not Damaged",-10880276.021998055,3544728.226995484
11300913,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:39:00,1,0,2010,Tuesday,Pedalcyclist,Intersection,30.22698479,Daylight,-97.70800247,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,GROVE BLVD,NO DATA,Dry,Signal Light,Clear,"Worn, Unk Damage",-10876805.081388315,3532760.116629328
11312071,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:25:00,1,0,2010,Wednesday,Pedalcyclist,Intersection,30.3256056,Daylight,-97.74494975,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,SHOAL CREEK BLVD,5105,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10880918.033784112,3545472.4453327986
11328062,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,13:00:00,1,1,2010,Friday,Pedalcyclist,Driveway Access,30.24168353,Daylight,-97.75994877,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,S 1ST ST,2435,Unknown,None,Unknown,Unknown If Worn,-10882587.71705291,3534653.9904568437
11942943,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,21:20:00,1,0,2010,Friday,Pedalcyclist,Intersection Related,30.23416154,"Dark, Not Lighted",-97.86456783,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE IS COMPLETELY BROKEN APART,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,45,US0290,NO DATA,Wet,None,Rain,Not Worn,-10894233.857539382,3533684.7767708227
11311856,False,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,16:27:00,1,0,2010,Sunday,Pedalcyclist,Intersection Related,30.29104064,Daylight,-97.73471767,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,30,DUVAL ST,NO DATA,Dry,Signal Light,Clear,Not Worn,-10879779.003848756,3541015.530384922
11336975,False,False,Austin Police Department,True,False,No,0,0,0,3,0,Not Injured,11:30:00,0,0,2010,Sunday,Pedalcyclist,Intersection,30.28627477,Daylight,-97.70637247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,45,AIRPORT BLVD,3701,Dry,Officer,Cloudy,"Worn, Not Damaged",-10876623.630618323,3540401.127325457
11336967,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,15:38:00,1,0,2010,Tuesday,Pedalcyclist,Non Intersection,30.25676331,Daylight,-97.74702812,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Level",Main/Proper Lane,On Roadway,30,CONGRESS AVE S,490,Dry,None,Clear,"Worn, Not Damaged",-10881149.396874191,3536597.2541456763
11546133,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:40:00,1,0,2010,Tuesday,Pedalcyclist,Intersection,30.25850478,Daylight,-97.70008247,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,SPRINGDALE RD,799,Dry,Bike Lane,Cloudy,Not Worn,-10875923.431021234,3536821.688796487
11464929,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:50:00,1,0,2010,Thursday,Pedalcyclist,Driveway Access,30.22770241,Daylight,-97.77435446,One Motor Vehicle - Turning Right,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,US & State Highways,"Straight, Grade",Service/Frontage Road,On Roadway,0,US0290,NO DATA,Wet,None,Rain,Not Worn,-10884191.351128237,3532852.5725204227
11344160,False,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,22:05:00,1,0,2010,Friday,Pedalcyclist,Intersection Related,30.27167173,"Dark, Lighted",-97.73245068,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,40,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,-10879526.643676324,3538518.7287448584
11459524,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:36:00,1,0,2010,Friday,Pedalcyclist,Driveway Access,30.25150608,Daylight,-97.74897621,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,CONGRESS AVE S,1261,Wet,Marked Lanes,Clear,Unknown If Worn,-10881366.257261012,3535919.7446020697
11420367,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,15:45:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.26433478,Daylight,-97.74803246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,NO DATA,Dry,Signal Light,Clear,Not Worn,-10881261.199491577,3537573.0680645355
11764569,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,21:19:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.41724475,"Dark, Lighted",-97.75004245,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,JOLLYVILLE RD,11615,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10881484.950554874,3557296.3073475966
11343940,True,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,14:04:00,1,0,2010,Tuesday,Pedalcyclist,Driveway Access,30.28231478,Daylight,-97.74206246,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,GUADALUPE ST,1900,Dry,None,Clear,Not Worn,-10880596.62213154,3539890.6388376066
11567147,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,08:44:00,1,0,2010,Wednesday,Pedalcyclist,Intersection,30.36221476,Daylight,-97.71009247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,PARKFIELD DR,8899,Dry,Signal Light,Unknown,Unknown If Worn,-10877037.739124075,3550194.6612922247
11350617,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,13:37:00,1,0,2010,Friday,Pedalcyclist,Intersection,30.38853002,Daylight,-97.75006615,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,0,SL0360,NO DATA,Dry,Stop Sign,Clear,"Worn, Not Damaged",-10881487.588826807,3553590.1589026824
11459615,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,20:42:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.33671641,Daylight,-97.71955672,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,JUSTIN LN,801,Dry,Signal Light,Clear,Not Worn,-10878091.294614814,3546905.4421809246
11359825,True,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,04:00:00,1,0,2010,Tuesday,Pedalcyclist,Non Intersection,30.27956946,"Dark, Not Lighted",-97.70205846,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,40,SL0111,1484,Dry,None,Clear,Not Worn,-10876143.397221847,3539536.7474467135
11524656,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,11:52:00,1,0,2010,Tuesday,Pedalcyclist,Intersection,30.36314796,Daylight,-97.69696817,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,45,SL0275,9400,Dry,Signal Light With Red Light Running Camera,Clear,Not Worn,-10875576.748731058,3550315.0578636094
11376692,False,False,Austin Police Department,False,False,No,0,0,0,2,1,Possible Injury,11:53:00,1,0,2010,Sunday,Pedalcyclist,Non Intersection,30.29210262,Daylight,-97.73149146,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,HARRIS PARK AVE,3106,Dry,Center Stripe/Divider,Cloudy,Not Worn,-10879419.863794366,3541152.442038915
11942939,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:01:00,1,0,2010,Thursday,Pedalcyclist,Intersection,30.27222478,Daylight,-97.73504246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Hillcrest",Main/Proper Lane,On Roadway,35,E 12TH ST,NO DATA,Dry,Signal Light,Clear,Not Worn,-10879815.159306172,3538590.014313979
11384906,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:51:00,1,0,2010,Wednesday,Pedalcyclist,Non Intersection,30.29501022,Daylight,-97.7837112,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,LAKE AUSTIN BLVD,3798,Dry,None,Clear,Unknown If Worn,-10885232.938660521,3541527.3006814206
11968040,True,False,Austin Police Department,False,False,No,0,0,0,2,0,Not Injured,14:55:00,0,0,2010,Saturday,Pedalcyclist,Driveway Access,30.33496223,Daylight,-97.80642514,One Motor Vehicle - Turning Right,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,0,SL0360,3673,Dry,Stop Sign,Clear,"Worn, Not Damaged",-10887761.44289523,3546679.1891437694
11420487,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:27:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.24515478,Daylight,-97.75132246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,CONGRESS AVE S,1899,Dry,Signal Light,Cloudy,Not Worn,-10881627.440616285,3535101.288467981
12232007,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,23:39:00,1,1,2010,Thursday,Pedalcyclist,Non Intersection,30.29152478,"Dark, Lighted",-97.70763247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,AIRPORT BLVD,4000,Dry,None,Clear,Unknown If Worn,-10876763.893176721,3541077.946073459
11911672,False,False,Austin Police Department,False,False,No,0,0,0,1,0,Not Injured,21:38:00,0,1,2010,Friday,Pedalcyclist,Intersection Related,30.26725338,"Dark, Lighted",-97.74043763,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,SAN JACINTO BLVD,586,Dry,Signal Light,Clear,Unknown If Worn,-10880415.746883316,3537949.23842907
11524664,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,00:37:00,1,1,2010,Saturday,Pedalcyclist,Non Intersection,30.23300195,"Dark, Not Lighted",-97.71658601,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,CROSSING PL,NO DATA,Dry,None,Clear,Not Worn,-10877760.59669032,3533535.3693839516
11418675,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,03:07:00,1,0,2010,Sunday,Pedalcyclist,Intersection,30.26899478,"Dark, Lighted",-97.74246246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,W 7TH ST,100,Dry,Signal Light,Clear,Not Worn,-10880641.149927858,3538173.6880346457
11418708,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:43:00,1,0,2010,Monday,Pedalcyclist,Intersection,30.30850477,Daylight,-97.67716247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,MAIL BOX,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,ADALEE AVE,6199,Dry,Stop Sign,Clear,Not Worn,-10873371.98829225,3543267.213942189
11432880,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,13:59:00,1,0,2010,Wednesday,Pedalcyclist,Intersection,30.28396478,Daylight,-97.74401246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,NUECES ST,2099,Wet,Stop Sign,Cloudy,Not Worn,-10880813.695138587,3540103.340407352
11569572,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:56:00,1,0,2010,Wednesday,Pedalcyclist,Intersection,30.26474478,Daylight,-97.76495246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,BARTON SPRINGS RD,NO DATA,Wet,Signal Light,Cloudy,Not Worn,-10883144.7252758,3537625.9111671248
11603472,True,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,02:31:00,1,0,2010,Friday,Pedalcyclist,Non Intersection,30.34436256,"Dark, Lighted",-97.71453747,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,40,N LAMAR BLVD,7648,Dry,None,Cloudy,Not Worn,-10877532.55426065,3547891.685165873
11447824,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,07:09:00,1,0,2010,Tuesday,Pedalcyclist,Intersection Related,30.21051758,Daylight,-97.80362703,One Motor Vehicle - Going Straight,Vision Obstructed By Other Visual Obstructions,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,MANCHACA RD,6209,Dry,Stop Sign,Clear,Not Worn,-10887449.958714847,3530638.7187034246
11448119,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,19:29:00,1,0,2010,Tuesday,Pedalcyclist,Intersection,30.35404476,Daylight,-97.76018245,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,TREK ROAD BIKE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,N HILLS DR,3810,Dry,None,Clear,"Worn, Damaged",-10882613.73019152,3549140.659772398
11768151,True,False,Austin Police Department,True,False,No,1,0,0,1,0,Killed,21:36:00,0,0,2010,Tuesday,Pedalcyclist,Intersection,30.34576476,"Dark, Lighted",-97.67745248,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,CAMERON RD,9001,Dry,Signal Light,Clear,"Worn, Unk Damage",-10873404.272057777,3548072.557086035
11448069,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:42:00,1,0,2010,Thursday,Pedalcyclist,Intersection,30.24694275,Daylight,-97.77715289,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0343,2496,Dry,Signal Light,Clear,"Worn, Not Damaged",-10884502.870930856,3535331.688706035
11459451,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:27:00,1,0,2010,Wednesday,Pedalcyclist,Intersection,30.35429476,Daylight,-97.75510246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,FAR WEST BLVD,NO DATA,Dry,Signal Light,Clear,"Worn, Damaged",-10882048.228291485,3549172.910655348
11465865,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:39:00,1,0,2010,Thursday,Pedalcyclist,Non Intersection,30.25246723,Daylight,-97.74862364,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,CONGRESS AVE S,1167,Dry,None,Clear,Not Worn,-10881327.009348143,3536043.607179599
11470887,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,15:14:00,1,1,2010,Friday,Pedalcyclist,Intersection,30.2768416,Daylight,-97.7003275,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,0,SL0111,1199,Dry,Signal Light,Clear,Not Worn,-10875950.707636062,3539185.116580925
11470890,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:15:00,1,0,2010,Friday,Pedalcyclist,Intersection,30.22890938,Daylight,-97.78596296,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,0,US0290,NO DATA,Dry,Stop Sign,Clear,Unknown If Worn,-10885483.60343711,3533008.076239541
11470884,False,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,02:35:00,1,0,2010,Saturday,Pedalcyclist,Intersection Related,30.16704644,"Dark, Lighted",-97.78855998,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,W SLAUGHTER LN,NO DATA,Dry,Signal Light,Clear,Not Worn,-10885772.702381091,3525040.22842167
