Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,City,Construction Zone Flag,Construction Zone Workers Present Flag,County,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Population Group,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,Person Type
11676787,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0771699,Austin,No,No,Travis,0,0,0,1,0,Not Injured,1711,0,1,2010,Thursday,Pedalcyclist,No Data,E RIVERSIDE DR,Intersection Related,30.22490479,Daylight,-97.70349247,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,MONTOPOLIS DR,2001,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11942966,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100772241,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,2045,1,0,2010,Thursday,Pedalcyclist,No Data,E 22ND ST,Intersection Related,30.28343478,Daylight,-97.71797247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,BIKE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,CHESTNUT AVE,2199,Dry,Center Stripe/Divider,Clear,Not Worn,Pedalcyclist
11350536,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,100781412,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1442,1,0,2010,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.25890478,Daylight,-97.74621246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,Off Roadway,No Data,35,CONGRESS AVE S,301,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11649633,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0780155,Austin,No,No,Travis,0,0,0,2,1,Possible Injury,107,1,0,2010,Friday,Pedalcyclist,No Data,BRAZOS ST,Intersection,30.26768478,"Dark, Lighted",-97.74147246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,E 6TH ST,198,Dry,Officer,Clear,"Worn, Not Damaged",Pedalcyclist
11781406,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,100781626,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1621,1,0,2010,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.27234477,Daylight,-97.73501245,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,30,E 12TH ST,600,Dry,Signal Light,Clear,"Worn, Damaged",Pedalcyclist
11942975,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,10-0782329,Austin,No,No,Travis,0,1,0,4,0,Incapacitating Injury,2129,1,0,2010,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.26253478,"Dark, Lighted",-97.72210247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,CHICON ST,700,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11384922,No,No,148494,Austin Police Department,FALSE,148494,2014,10-0792040,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2115,1,0,2010,Saturday,Pedalcyclist,Interstate,N/A,Non Intersection,30.26338039,"Dark, Not Lighted",-97.73554184,One Motor Vehicle - Going Straight,6,Not Applicable,5,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",45,IH0035,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
11258683,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,100801389,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1623,1,0,2010,Sunday,Pedalcyclist,No Data,E MARTIN LUTHER KING JR BLVD,Intersection,30.28584477,Daylight,-97.68262248,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,0,SPRINGDALE RD,4301,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11696187,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100840766,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1112,1,0,2010,Thursday,Pedalcyclist,No Data,OLTORF ST E,Intersection Related,30.23864019,Daylight,-97.75367403,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,S CONGRESS AVE,2409,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
11258534,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,10-0851751,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1800,1,0,2010,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.33596704,Daylight,-97.72001383,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,No Data,40,N LAMAR BLVD,6800,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
11942998,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,100861750,Austin,No,No,Travis,0,1,0,0,0,Incapacitating Injury,1831,1,1,2010,Saturday,Pedalcyclist,No Data,SPRINGDALE RD,Intersection,30.27399478,Daylight,-97.69015248,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,LEDESMA RD,4600,Dry,Other (Explain In Narrative),Clear,Not Worn,Pedalcyclist
11372268,Yes,No,125081,Austin Police Department,TRUE,125081,2014,100881600,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1903,1,1,2010,Monday,Pedalcyclist,US Highway,FM1325,Intersection,30.36040476,"Dark, Not Lighted",-97.71668384,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,260,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,US0183,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11372269,No,No,49417,Austin Police Department,TRUE,49417,2014,100891457,Austin,No,No,Travis,0,0,0,2,0,Not Injured,1732,0,0,2010,Tuesday,Pedalcyclist,Farm To Market,SILVER SPUR,Intersection,30.41757489,Daylight,-97.69937302,One Motor Vehicle - Turning Left,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,150,Farm To Market,"Straight, Grade",Other (Explain In Narrative),On Roadway,"4 Or More Lanes, Divided",45,FM0734,2301,Dry,None,Clear,Not Worn,Pedalcyclist
11567329,Yes,No,22775,Austin Police Department,FALSE,22775,2014,10-0900291,Austin,No,No,Travis,0,1,0,2,0,Incapacitating Injury,448,1,0,2010,Wednesday,Pedalcyclist,State Loop,N/A,Non Intersection,30.2799256,"Dark, Lighted",-97.70229454,One Motor Vehicle - Going Straight,4,Not Applicable,2,Not Applicable,"250,000 Pop And Over",No,NONE,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,SL0111,1552,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
11283440,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,10-0910684,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,916,1,0,2010,Thursday,Pedalcyclist,No Data,N/A,Driveway Access,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Private Drive Or Road,"250,000 Pop And Over",Yes,NONE,No Data,Non Trafficway,"Straight, Level",Main/Proper Lane,Not Applicable,No Data,40,BRODIE LN,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
11283543,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100920118,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,104,1,0,2010,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.26056417,"Dark, Not Lighted",-97.74555454,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,30,CONGRESS AVE S,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
11283543,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100920118,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,104,1,0,2010,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.26056417,"Dark, Not Lighted",-97.74555454,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,30,CONGRESS AVE S,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
11370126,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0920702,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,949,1,0,2010,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.22081714,Daylight,-97.79405128,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,Farm To Market,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,35,FM 2304,5095,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11283603,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,100940177,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,106,1,0,2010,Sunday,Pedalcyclist,No Data,OLTORF ST E,Intersection,30.23879479,"Dark, Lighted",-97.75354246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,S CONGRESS AVE,2401,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11283680,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0950496,Austin,No,No,Travis,0,0,0,2,0,Not Injured,837,0,0,2010,Monday,Pedalcyclist,No Data,E MARTIN LUTHER KING JR BLVD,Intersection,30.27996478,Daylight,-97.73572246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,SAN JACINTO BLVD,1899,Dry,Crosswalk,Cloudy,Not Worn,Pedalcyclist
11286914,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0961174,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1402,1,0,2010,Tuesday,Pedalcyclist,No Data,DUVAL ST,Intersection,30.29264477,Daylight,-97.73363246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,25,E 31ST ST,498,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
11596671,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100970516,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,851,1,0,2010,Wednesday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.18518576,Daylight,-97.8532711,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,W SLAUGHTER LN,NO DATA,Dry,Signal Light,Cloudy,"Worn, Not Damaged",Pedalcyclist
11764578,No,No,44197,Austin Police Department,FALSE,44197,2014,10-0971029,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1359,1,0,2010,Wednesday,Pedalcyclist,State Loop,N/A,Non Intersection,30.38841056,Daylight,-97.75166203,One Motor Vehicle - Going Straight,4,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,291,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",60,SL0360,NO DATA,Dry,None,Cloudy,"Worn, Not Damaged",Pedalcyclist
11393812,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,100981470,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1722,1,0,2010,Thursday,Pedalcyclist,No Data,N/A,Non Intersection,30.2503331,Daylight,-97.74941823,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Parking Area Within Right Of Way,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,CONGRESS AVE S,1328,Dry,Marked Lanes,Clear,"Worn, Not Damaged",Pedalcyclist
11545919,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,100980580,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,919,1,0,2010,Thursday,Pedalcyclist,No Data,BRODIE LN,Intersection Related,30.15267481,Daylight,-97.85686244,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,GATLING GUN LN,12201,Dry,Signal Light,Cloudy,Not Worn,Pedalcyclist
11300043,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0991409,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1643,1,0,2010,Friday,Pedalcyclist,No Data,2ND ST S,Intersection,30.24696478,Daylight,-97.75781246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,Other (Explain In Narrative),Main/Proper Lane,On Roadway,No Data,0,MARY ST W,700,Dry,Yield Sign,Clear,Not Worn,Pedalcyclist
11486416,No,No,197636,Austin Police Department,TRUE,197636,2014,100990645,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,940,1,0,2010,Friday,Pedalcyclist,Interstate,DRISKILL ST,Intersection,30.26051191,Daylight,-97.73666073,One Motor Vehicle - Going Straight,6,Not Applicable,8,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",35,IH0035,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
11548016,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-0991810,Austin,No,No,Travis,0,0,0,2,1,Possible Injury,1941,1,0,2010,Friday,Pedalcyclist,No Data,ANGELINA ST,Intersection,30.26886478,Daylight,-97.72427247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,ROSEWOOD AVE,1401,Dry,None,Clear,Not Worn,Pedalcyclist
11946086,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-1001010,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1154,1,0,2010,Saturday,Pedalcyclist,No Data,W BRAKER LN,Intersection Related,30.40069475,Daylight,-97.74884246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,JOLLYVILLE RD,10729,Dry,None,Clear,"Worn, Unk Damage",Pedalcyclist
11946093,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,101021671,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1813,1,0,2010,Monday,Pedalcyclist,No Data,BURNET RD,Intersection,30.31983477,Daylight,-97.73918246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,35,W 49TH ST,2100,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
11300913,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,101030963,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1239,1,0,2010,Tuesday,Pedalcyclist,No Data,E RIVERSIDE DR,Intersection,30.22698479,Daylight,-97.70800247,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,BICYCLE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,GROVE BLVD,NO DATA,Dry,Signal Light,Clear,"Worn, Unk Damage",Pedalcyclist
11312071,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-1041594,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1825,1,0,2010,Wednesday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.3256056,Daylight,-97.74494975,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,SHOAL CREEK BLVD,5105,Dry,Signal Light,Cloudy,"Worn, Not Damaged",Pedalcyclist
11328062,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,10-1071103,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1300,1,1,2010,Friday,Pedalcyclist,No Data,N/A,Driveway Access,30.24168353,Daylight,-97.75994877,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,S 1ST ST,2435,Unknown,None,Unknown,Unknown If Worn,Pedalcyclist
11942943,Yes,No,52925,Austin Police Department,FALSE,52925,2014,101062082,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2120,1,0,2010,Friday,Pedalcyclist,US Highway,W WILLIAM CANNON DR,Intersection Related,30.23416154,"Dark, Not Lighted",-97.86456783,One Motor Vehicle - Going Straight,4,Not Applicable,6,Not Applicable,"250,000 Pop And Over",No,BICYCLE IS COMPLETELY BROKEN APART,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,US0290,NO DATA,Wet,None,Rain,Not Worn,Pedalcyclist
11311856,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,10-1081470,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,1627,1,0,2010,Sunday,Pedalcyclist,No Data,SAN JACINTO BLVD,Intersection Related,30.29104064,Daylight,-97.73471767,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,30,DUVAL ST,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11336975,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-1080978,Austin,No,No,Travis,0,0,0,3,0,Not Injured,1130,0,0,2010,Sunday,Pedalcyclist,No Data,MANOR RD,Intersection,30.28627477,Daylight,-97.70637247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,45,AIRPORT BLVD,3701,Dry,Officer,Cloudy,"Worn, Not Damaged",Pedalcyclist
11336967,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,101101242,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1538,1,0,2010,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.25676331,Daylight,-97.74702812,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,30,CONGRESS AVE S,490,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
11546133,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-1100949,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1240,1,0,2010,Tuesday,Pedalcyclist,No Data,GLISSMAN RD,Intersection,30.25850478,Daylight,-97.70008247,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,SPRINGDALE RD,799,Dry,Bike Lane,Cloudy,Not Worn,Pedalcyclist
11464929,No,No,124047,Austin Police Department,FALSE,124047,2014,101121462,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1650,1,0,2010,Thursday,Pedalcyclist,US Highway,N/A,Driveway Access,30.22770241,Daylight,-97.77435446,One Motor Vehicle - Turning Right,8,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,380,US & State Highways,"Straight, Grade",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,US0290,NO DATA,Wet,None,Rain,Not Worn,Pedalcyclist
11344160,No,No,164391,Austin Police Department,FALSE,164391,2014,10-1132360,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,2205,1,0,2010,Friday,Pedalcyclist,Interstate,E 12TH ST,Intersection Related,30.27167173,"Dark, Lighted",-97.73245068,One Motor Vehicle - Turning Left,8,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",40,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
11459524,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,101131715,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1736,1,0,2010,Friday,Pedalcyclist,No Data,N/A,Driveway Access,30.25150608,Daylight,-97.74897621,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,35,CONGRESS AVE S,1261,Wet,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
11420367,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,10-1161360,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1545,1,0,2010,Monday,Pedalcyclist,No Data,W 1ST ST,Intersection,30.26433478,Daylight,-97.74803246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
